id,sku,link-href,name,origin_price,discount_percent,discount_percent,img-src,rating,review_count,brand_name,specification
275786080,4475881789003,https://tiki.vn/laptop-hp-245-g10-r5-7530u-8gb-512gb-win11-a20tdpt-hang-chinh-hang-p275786080.html?spid=275786081,Laptop HP 245 G10 R5 7530U/8GB/512GB/Win11 (A20TDPT) - Hàng Chính Hãng,N/A,13,12690000,https://salt.tikicdn.com/cache/280x280/ts/product/4f/39/01/bc218019f4670ee198d306f23e1e6f8f.jpg,0,0,HP,N/A
192121325,1161311079310,https://tiki.vn/laptop-hp-pavilion-15-eg2036tx-6k782pa-bac-tang-kem-chuot-zadez-m331-hang-chinh-hang-p192121325.html?spid=248802612,Laptop HP Pavilion 15-eg2036TX 6K782PA (Bạc) (Tặng kèm chuột Zadez M331) - Hàng chính hãng,N/A,0,19320000,https://salt.tikicdn.com/cache/280x280/ts/product/25/89/c4/bbf7f28702ce54a72ee8e025be3f949b.png,0,0,HP,N/A
193110691,6422390078932,https://tiki.vn/laptop-hp-15s-fq5104tu-6k7e4pa-bac-tang-kem-chuot-zadez-m-331-hang-chinh-hang-p193110691.html?spid=248802448,Laptop HP 15s-fq5104TU 6K7E4PA (Bạc) (Tặng kèm chuột Zadez M-331) - Hàng chính hãng,N/A,0,18600000,https://salt.tikicdn.com/cache/280x280/ts/product/fb/41/d0/a971881e2000fdac311aab1b7930e1e4.png,0,0,HP,N/A
195902569,8510621871127,https://tiki.vn/laptop-hp-14-dv2033tu-i5-1235u-8gb-512gb-win11-6k769pa-hang-chinh-hang-p195902569.html?spid=249010700,Laptop HP 14-DV2033TU i5-1235U/8GB/512GB/Win11 6K769PA - Hàng chính hãng,N/A,0,18480000,https://salt.tikicdn.com/cache/280x280/ts/product/76/1c/34/cc7263e728c54cbac5a3bbd61bad8f90.jpg,0,0,HP,N/A
275786139,4860145973445,https://tiki.vn/laptop-hp-15-fd0234tu-i5-1334u-16gb-512gb-win11-9q969pa-hang-chinh-hang-p275786139.html?spid=275786140,Laptop HP 15 fd0234TU i5 1334U/16GB/512GB/Win11 (9Q969PA) - Hàng Chính Hãng,N/A,16,16690000,https://salt.tikicdn.com/cache/280x280/ts/product/21/15/a1/9f1f8467e6746c39d43a64f8e3419b66.jpg,0,0,HP,N/A
195902379,1285643106581,https://tiki.vn/laptop-hp-14-dv2032tu-i7-1255u-8gb-512gb-win11-6k768pa-hang-chinh-hang-p195902379.html?spid=249010480,Laptop HP 14-DV2032TU i7-1255U/8GB/512GB/Win11 6K768PA - Hàng chính hãng,N/A,0,22080000,https://salt.tikicdn.com/cache/280x280/ts/product/fc/d4/df/1c547a75a7def0dfe38961252f546030.jpg,0,0,HP,N/A
276063025,5440290833161,https://tiki.vn/laptop-hp-240-g9-i5-1235u-16gb-512gb-win11-ag2j7at-hang-chinh-hang-p276063025.html?spid=276063026,Laptop HP 240 G9 i5 1235U/16GB/512GB/Win11 (AG2J7AT) - Hàng Chính Hãng,N/A,17,16290000,https://salt.tikicdn.com/cache/280x280/ts/product/5b/a7/bc/8c4c7833c2213432727b7faa3ddee750.jpg,0,0,HP,N/A
275786068,9316982706959,https://tiki.vn/laptop-hp-15-fd0303tu-i3-1315u-8gb-512gb-win11-a2nl4pa-hang-chinh-hang-p275786068.html?spid=275786069,Laptop HP 15 fd0303TU i3 1315U/8GB/512GB/Win11 (A2NL4PA) - Hàng Chính Hãng,N/A,13,11690000,https://salt.tikicdn.com/cache/280x280/ts/product/bd/99/dd/cd3ae17cc9a2221230acb5f826b7948f.jpg,0,0,HP,N/A
275786086,5068100405943,https://tiki.vn/laptop-hp-pavilion-15-eg3093tu-i5-1335u-16gb-512gb-win11-8c5l4pa-hang-chinh-hang-p275786086.html?spid=275786087,Laptop HP Pavilion 15 eg3093TU i5 1335U/16GB/512GB/Win11 (8C5L4PA) - Hàng Chính Hãng,N/A,14,18290000,https://salt.tikicdn.com/cache/280x280/ts/product/53/99/b7/77dc051bbd7b28ac20797a28e8af0a9b.jpg,0,0,HP,N/A
275786072,7693485785059,https://tiki.vn/laptop-asus-vivobook-15-oled-a1505za-i5-12500h-16gb-512gb-120hz-win11-ma415w-hang-chinh-hang-p275786072.html?spid=275786073,Laptop Asus Vivobook 15 OLED A1505ZA i5 12500H/16GB/512GB/120Hz/Win11 (MA415W) - Hàng Chính Hãng,N/A,15,16990000,https://salt.tikicdn.com/cache/280x280/ts/product/57/66/98/62a7f18e059dd102bfca3affc7de9382.jpg,0,0,Asus,N/A
275938043,4234305125769,https://tiki.vn/laptop-hp-pavilion-15-eg3091tu-i7-1355u-16gb-512gb-win11-8c5l2pa-hang-chinh-hang-p275938043.html?spid=275938044,Laptop HP Pavilion 15 eg3091TU i7 1355U/16GB/512GB/Win11 (8C5L2PA) - Hàng Chính Hãng,N/A,10,22790000,https://salt.tikicdn.com/cache/280x280/ts/product/34/e4/52/6e872528b69c1ffd59aec99bcb5d5cc7.jpg,0,0,HP,N/A
201831052,9353141688819,https://tiki.vn/laptop-hp-pavilion-15-eg2035tx-6k781pa-i5-1235u-8gb-512gb-mx550-win11-hang-chinh-hang-p201831052.html?spid=249009149,Laptop HP Pavilion 15 eg2035TX 6K781PA i5 1235U| 8GB| 512GB| MX550| Win11 - Hàng chính hãng,N/A,0,18720000,https://salt.tikicdn.com/cache/280x280/ts/product/01/fe/73/8ce5dc820a5bb167fb7c58dfe874950c.png,0,0,HP,N/A
273716533,9831707285324,https://tiki.vn/laptop-asus-expertbook-b1502cba-b1502-intel-core-i5-1235u-ram-8gb-512gb-ssd-intel-uhd-graphics-15-6-inch-full-hd-win-11-ban-quyen-hang-chinh-hang-p273716533.html?spid=273716534,Laptop Asus Expertbook B1502CBA B1502 (Intel Core i5-1235U | RAM 8GB | 512GB SSD | Intel UHD Graphics | 15.6 inch Full HD | Win 11 bản quyền) - Hàng Chính Hãng,N/A,27,13790000,https://salt.tikicdn.com/cache/280x280/ts/product/8b/45/b8/217c5775bd403c6badf2cb99805f5e27.jpg,0,0,Asus,N/A
